:START_ID,:END_ID,:TYPE
21575,10103,cooperation
21797,10103,cooperation
21910,10103,cooperation
20607,10103,cooperation
22817,10103,cooperation
21765,10103,cooperation
20741,10103,cooperation
23003,10103,cooperation
20501,10103,cooperation
22213,10103,cooperation
22599,10103,cooperation
21454,10103,cooperation
21549,10103,cooperation
22397,10103,cooperation
21221,10103,cooperation
22127,10103,cooperation
21211,10103,cooperation
20946,10103,cooperation
21522,10103,cooperation
22312,10103,cooperation
21534,10103,cooperation
22824,10103,cooperation
22725,10103,cooperation
20676,10103,cooperation
22327,10103,cooperation
22125,10103,cooperation
22741,10103,cooperation
22756,10103,cooperation
20600,10103,cooperation
21742,10103,cooperation
21416,10103,cooperation
20310,10103,cooperation
21788,10103,cooperation
22256,10103,cooperation
22995,10103,cooperation
20241,10103,cooperation
22933,10103,cooperation
21862,10101,cooperation
20859,10101,cooperation
22068,10101,cooperation
21845,10101,cooperation
22607,10101,cooperation
20752,10101,cooperation
21468,10101,cooperation
21855,10101,cooperation
21051,10101,cooperation
20716,10101,cooperation
21610,10101,cooperation
21500,10101,cooperation
21632,10101,cooperation
21914,10101,cooperation
22531,10101,cooperation
23163,10101,cooperation
21815,10101,cooperation
21424,10101,cooperation
20592,10101,cooperation
22842,10101,cooperation
20358,10101,cooperation
20516,10101,cooperation
23099,10025,cooperation
20391,10025,cooperation
22850,10025,cooperation
20138,10025,cooperation
20502,10025,cooperation
22875,10025,cooperation
20524,10025,cooperation
22252,10025,cooperation
21045,10025,cooperation
21920,10025,cooperation
21085,10025,cooperation
20239,10025,cooperation
22957,10025,cooperation
23053,10025,cooperation
21106,10025,cooperation
21172,10025,cooperation
20565,10025,cooperation
22104,10025,cooperation
22221,10025,cooperation
21832,10025,cooperation
21759,10025,cooperation
21541,10025,cooperation
22979,10025,cooperation
21514,10067,cooperation
21848,10067,cooperation
20499,10067,cooperation
22066,10067,cooperation
21115,10067,cooperation
22129,10067,cooperation
21488,10067,cooperation
22399,10067,cooperation
22474,10067,cooperation
21607,10067,cooperation
22968,10067,cooperation
21739,10067,cooperation
20403,10067,cooperation
22298,10063,cooperation
21708,10063,cooperation
21213,10063,cooperation
22838,10063,cooperation
21790,10063,cooperation
23123,10063,cooperation
22309,10063,cooperation
21705,10063,cooperation
22760,10063,cooperation
21770,10063,cooperation
20482,10063,cooperation
21209,10063,cooperation
23119,10063,cooperation
21531,10063,cooperation
21637,10063,cooperation
21188,10063,cooperation
20766,10063,cooperation
22813,10085,cooperation
22952,10085,cooperation
21516,10085,cooperation
22425,10085,cooperation
22411,10085,cooperation
22497,10085,cooperation
21153,10085,cooperation
21306,10085,cooperation
20856,10085,cooperation
22514,10085,cooperation
21353,10085,cooperation
20945,10085,cooperation
21507,10085,cooperation
21154,10085,cooperation
21239,10085,cooperation
22846,10085,cooperation
21063,10085,cooperation
21442,10085,cooperation
22093,10085,cooperation
20019,10085,cooperation
21995,10085,cooperation
23120,10085,cooperation
22535,10085,cooperation
21484,10085,cooperation
23139,10085,cooperation
23093,10085,cooperation
22797,10085,cooperation
22295,10085,cooperation
22013,10085,cooperation
22670,10085,cooperation
22111,10008,cooperation
22111,10102,cooperation
22111,10076,cooperation
22404,10008,cooperation
22404,10102,cooperation
22404,10076,cooperation
20319,10008,cooperation
20319,10102,cooperation
20319,10076,cooperation
23190,10008,cooperation
23190,10102,cooperation
23190,10076,cooperation
21717,10008,cooperation
21717,10102,cooperation
21717,10076,cooperation
22791,10008,cooperation
22791,10102,cooperation
22791,10076,cooperation
20569,10008,cooperation
20569,10102,cooperation
20569,10076,cooperation
20703,10008,cooperation
20703,10102,cooperation
20703,10076,cooperation
22943,10008,cooperation
22943,10102,cooperation
22943,10076,cooperation
22679,10008,cooperation
22679,10102,cooperation
22679,10076,cooperation
22212,10008,cooperation
22212,10102,cooperation
22212,10076,cooperation
22277,10008,cooperation
22277,10102,cooperation
22277,10076,cooperation
23177,10008,cooperation
23177,10102,cooperation
23177,10076,cooperation
21223,10008,cooperation
21223,10102,cooperation
21223,10076,cooperation
22548,10008,cooperation
22548,10102,cooperation
22548,10076,cooperation
22179,10008,cooperation
22179,10102,cooperation
22179,10076,cooperation
20496,10008,cooperation
20496,10102,cooperation
20496,10076,cooperation
20027,10008,cooperation
20027,10102,cooperation
20027,10076,cooperation
20344,10008,cooperation
20344,10102,cooperation
20344,10076,cooperation
20332,10008,cooperation
20332,10102,cooperation
20332,10076,cooperation
22920,10008,cooperation
22920,10102,cooperation
22920,10076,cooperation
20674,10008,cooperation
20674,10102,cooperation
20674,10076,cooperation
22590,10008,cooperation
22590,10102,cooperation
22590,10076,cooperation
20915,10008,cooperation
20915,10102,cooperation
20915,10076,cooperation
22422,10008,cooperation
22422,10102,cooperation
22422,10076,cooperation
23001,10008,cooperation
23001,10102,cooperation
23001,10076,cooperation
23121,10008,cooperation
23121,10102,cooperation
23121,10076,cooperation
21945,10008,cooperation
21945,10102,cooperation
21945,10076,cooperation
20212,10008,cooperation
20212,10102,cooperation
20212,10076,cooperation
21744,10008,cooperation
21744,10102,cooperation
21744,10076,cooperation
22017,10008,cooperation
22017,10102,cooperation
22017,10076,cooperation
20747,10008,cooperation
20747,10102,cooperation
20747,10076,cooperation
23064,10008,cooperation
23064,10102,cooperation
23064,10076,cooperation
22167,10008,cooperation
22167,10102,cooperation
22167,10076,cooperation
22986,10008,cooperation
22986,10102,cooperation
22986,10076,cooperation
20312,10008,cooperation
20312,10102,cooperation
20312,10076,cooperation
22911,10008,cooperation
22911,10102,cooperation
22911,10076,cooperation
20969,10008,cooperation
20969,10102,cooperation
20969,10076,cooperation
23055,10008,cooperation
23055,10102,cooperation
23055,10076,cooperation
21026,10008,cooperation
21026,10102,cooperation
21026,10076,cooperation
21186,10008,cooperation
21186,10102,cooperation
21186,10076,cooperation
21029,10008,cooperation
21029,10102,cooperation
21029,10076,cooperation
22078,10008,cooperation
22078,10102,cooperation
22078,10076,cooperation
20819,10055,cooperation
20819,10060,cooperation
23089,10055,cooperation
23089,10060,cooperation
23162,10055,cooperation
23162,10060,cooperation
22071,10055,cooperation
22071,10060,cooperation
22374,10055,cooperation
22374,10060,cooperation
21533,10055,cooperation
21533,10060,cooperation
20621,10055,cooperation
20621,10060,cooperation
22481,10055,cooperation
22481,10060,cooperation
20956,10055,cooperation
20956,10060,cooperation
20074,10055,cooperation
20074,10060,cooperation
23010,10055,cooperation
23010,10060,cooperation
22504,10055,cooperation
22504,10060,cooperation
20005,10055,cooperation
20005,10060,cooperation
21475,10055,cooperation
21475,10060,cooperation
22057,10055,cooperation
22057,10060,cooperation
21901,10055,cooperation
21901,10060,cooperation
23185,10055,cooperation
23185,10060,cooperation
23002,10055,cooperation
23002,10060,cooperation
20570,10055,cooperation
20570,10060,cooperation
21986,10055,cooperation
21986,10060,cooperation
22512,10055,cooperation
22512,10060,cooperation
21798,10055,cooperation
21798,10060,cooperation
21465,10055,cooperation
21465,10060,cooperation
20928,10055,cooperation
20928,10060,cooperation
20519,10055,cooperation
20519,10060,cooperation
20733,10055,cooperation
20733,10060,cooperation
21101,10055,cooperation
21101,10060,cooperation
21789,10055,cooperation
21789,10060,cooperation
21447,10055,cooperation
21447,10060,cooperation
21885,10055,cooperation
21885,10060,cooperation
20655,10055,cooperation
20655,10060,cooperation
21671,10055,cooperation
21671,10060,cooperation
22671,10055,cooperation
22671,10060,cooperation
22203,10055,cooperation
22203,10060,cooperation
22148,10021,cooperation
20442,10021,cooperation
21096,10021,cooperation
20803,10021,cooperation
20708,10021,cooperation
21219,10021,cooperation
22146,10021,cooperation
20886,10021,cooperation
21581,10021,cooperation
22145,10021,cooperation
23098,10021,cooperation
22186,10021,cooperation
22407,10021,cooperation
22038,10021,cooperation
23094,10021,cooperation
21184,10021,cooperation
20124,10021,cooperation
22830,10021,cooperation
22834,10021,cooperation
20769,10021,cooperation
21656,10021,cooperation
20958,10021,cooperation
22089,10021,cooperation
21886,10021,cooperation
21527,10021,cooperation
20497,10021,cooperation
20284,10021,cooperation
20768,10021,cooperation
21981,10021,cooperation
20136,10021,cooperation
22807,10021,cooperation
23027,10021,cooperation
21046,10021,cooperation
22113,10021,cooperation
22503,10021,cooperation
21975,10021,cooperation
20579,10021,cooperation
21351,10021,cooperation
20398,10021,cooperation
22383,10021,cooperation
21425,10021,cooperation
20820,10021,cooperation
23183,10021,cooperation
22392,10021,cooperation
20053,10021,cooperation
21262,10021,cooperation
20157,10021,cooperation
21510,10021,cooperation
22320,10021,cooperation
20585,10021,cooperation
21177,10021,cooperation
22510,10021,cooperation
21345,10021,cooperation
22960,10021,cooperation
21793,10033,cooperation
21119,10033,cooperation
23078,10033,cooperation
20843,10033,cooperation
21940,10033,cooperation
22964,10033,cooperation
21605,10033,cooperation
21451,10033,cooperation
22586,10033,cooperation
20724,10033,cooperation
20508,10033,cooperation
21611,10033,cooperation
21499,10033,cooperation
22739,10033,cooperation
22764,10033,cooperation
20876,10033,cooperation
22665,10033,cooperation
20217,10000,cooperation
21804,10000,cooperation
20272,10000,cooperation
20789,10000,cooperation
20923,10000,cooperation
20298,10000,cooperation
20046,10000,cooperation
21020,10000,cooperation
21331,10000,cooperation
21887,10000,cooperation
22316,10000,cooperation
23104,10000,cooperation
23140,10000,cooperation
20977,10000,cooperation
21275,10000,cooperation
20954,10000,cooperation
22951,10000,cooperation
20397,10000,cooperation
23056,10000,cooperation
21135,10000,cooperation
21949,10000,cooperation
22177,10000,cooperation
22267,10000,cooperation
22816,10006,cooperation
20021,10006,cooperation
22021,10006,cooperation
20190,10006,cooperation
22524,10006,cooperation
22988,10006,cooperation
20523,10006,cooperation
20031,10006,cooperation
20265,10006,cooperation
22494,10006,cooperation
22041,10006,cooperation
21619,10006,cooperation
21509,10006,cooperation
22977,10006,cooperation
20258,10006,cooperation
21841,10006,cooperation
22073,10006,cooperation
22049,10006,cooperation
22627,10006,cooperation
20186,10006,cooperation
20178,10006,cooperation
21175,10006,cooperation
21279,10006,cooperation
22648,10006,cooperation
22508,10006,cooperation
20709,10006,cooperation
20528,10006,cooperation
20437,10006,cooperation
22654,10006,cooperation
21061,10006,cooperation
22521,10006,cooperation
22763,10006,cooperation
20883,10006,cooperation
20044,10006,cooperation
20273,10057,cooperation
20273,10066,cooperation
20563,10057,cooperation
20563,10066,cooperation
21682,10057,cooperation
21682,10066,cooperation
22867,10057,cooperation
22867,10066,cooperation
20184,10057,cooperation
20184,10066,cooperation
22338,10057,cooperation
22338,10066,cooperation
20642,10057,cooperation
20642,10066,cooperation
21760,10057,cooperation
21760,10066,cooperation
22199,10057,cooperation
22199,10066,cooperation
20787,10057,cooperation
20787,10066,cooperation
20955,10057,cooperation
20955,10066,cooperation
21350,10057,cooperation
21350,10066,cooperation
21082,10057,cooperation
21082,10066,cooperation
21658,10057,cooperation
21658,10066,cooperation
20697,10057,cooperation
20697,10066,cooperation
21344,10057,cooperation
21344,10066,cooperation
21482,10057,cooperation
21482,10066,cooperation
22492,10057,cooperation
22492,10066,cooperation
20817,10057,cooperation
20817,10066,cooperation
20281,10057,cooperation
20281,10066,cooperation
20972,10057,cooperation
20972,10066,cooperation
20023,10057,cooperation
20023,10066,cooperation
21283,10040,cooperation
21283,10013,cooperation
20308,10040,cooperation
20308,10013,cooperation
22168,10040,cooperation
22168,10013,cooperation
20367,10040,cooperation
20367,10013,cooperation
22624,10040,cooperation
22624,10013,cooperation
22768,10040,cooperation
22768,10013,cooperation
21517,10040,cooperation
21517,10013,cooperation
22540,10040,cooperation
22540,10013,cooperation
22852,10040,cooperation
22852,10013,cooperation
21948,10040,cooperation
21948,10013,cooperation
20489,10040,cooperation
20489,10013,cooperation
20701,10040,cooperation
20701,10013,cooperation
22054,10040,cooperation
22054,10013,cooperation
20144,10040,cooperation
20144,10013,cooperation
21005,10040,cooperation
21005,10013,cooperation
21156,10040,cooperation
21156,10013,cooperation
22932,10040,cooperation
22932,10013,cooperation
21913,10040,cooperation
21913,10013,cooperation
21919,10040,cooperation
21919,10013,cooperation
22381,10040,cooperation
22381,10013,cooperation
21077,10040,cooperation
21077,10013,cooperation
20128,10040,cooperation
20128,10013,cooperation
21153,10040,cooperation
21153,10013,cooperation
20368,10040,cooperation
20368,10013,cooperation
22015,10040,cooperation
22015,10013,cooperation
20165,10086,cooperation
20971,10086,cooperation
22629,10086,cooperation
22800,10086,cooperation
22854,10086,cooperation
21953,10086,cooperation
21563,10086,cooperation
22753,10086,cooperation
20408,10086,cooperation
23081,10086,cooperation
22684,10086,cooperation
21027,10086,cooperation
22264,10086,cooperation
21826,10086,cooperation
21772,10086,cooperation
21748,10086,cooperation
21458,10086,cooperation
21535,10086,cooperation
21731,10086,cooperation
21078,10086,cooperation
22014,10086,cooperation
23146,10086,cooperation
22727,10086,cooperation
21730,10086,cooperation
22315,10086,cooperation
20413,10086,cooperation
20588,10086,cooperation
22792,10086,cooperation
21795,10086,cooperation
22424,10086,cooperation
20744,10086,cooperation
22224,10086,cooperation
21878,10086,cooperation
21620,10086,cooperation
22272,10086,cooperation
22419,10086,cooperation
21753,10086,cooperation
22705,10086,cooperation
23164,10086,cooperation
21718,10086,cooperation
22082,10086,cooperation
22564,10086,cooperation
22464,10086,cooperation
21823,10086,cooperation
23118,10094,cooperation
22055,10094,cooperation
22825,10094,cooperation
22940,10094,cooperation
20347,10094,cooperation
21824,10094,cooperation
21794,10094,cooperation
22363,10094,cooperation
21538,10094,cooperation
22687,10094,cooperation
21388,10094,cooperation
20752,10094,cooperation
21204,10094,cooperation
20737,10094,cooperation
22994,10094,cooperation
22748,10094,cooperation
22649,10094,cooperation
20166,10094,cooperation
22866,10094,cooperation
22802,10094,cooperation
21784,10094,cooperation
23006,10094,cooperation
22934,10094,cooperation
20130,10094,cooperation
22938,10094,cooperation
22614,10094,cooperation
20007,10094,cooperation
21256,10094,cooperation
21523,10094,cooperation
22600,10094,cooperation
20645,10094,cooperation
22321,10094,cooperation
22187,10094,cooperation
20454,10094,cooperation
20189,10094,cooperation
20601,10094,cooperation
22300,10027,cooperation
21329,10027,cooperation
23143,10027,cooperation
21691,10027,cooperation
23188,10027,cooperation
21471,10027,cooperation
20690,10027,cooperation
22282,10027,cooperation
20622,10027,cooperation
20425,10027,cooperation
20091,10027,cooperation
21176,10027,cooperation
20137,10027,cooperation
20250,10027,cooperation
22923,10027,cooperation
21157,10027,cooperation
23025,10027,cooperation
21343,10027,cooperation
20903,10027,cooperation
21007,10027,cooperation
22188,10027,cooperation
21147,10027,cooperation
20306,10027,cooperation
21899,10027,cooperation
21129,10027,cooperation
21276,10027,cooperation
21491,10027,cooperation
20479,10027,cooperation
20870,10027,cooperation
20299,10027,cooperation
22752,10027,cooperation
22484,10027,cooperation
21941,10027,cooperation
22110,10092,cooperation
20578,10092,cooperation
22491,10092,cooperation
22382,10092,cooperation
20991,10092,cooperation
22719,10092,cooperation
22143,10092,cooperation
22937,10092,cooperation
20200,10092,cooperation
22048,10092,cooperation
23148,10092,cooperation
20593,10092,cooperation
20341,10092,cooperation
20041,10092,cooperation
21284,10092,cooperation
20531,10092,cooperation
23038,10092,cooperation
22954,10092,cooperation
21357,10092,cooperation
20444,10092,cooperation
20396,10092,cooperation
22860,10092,cooperation
22365,10092,cooperation
21485,10092,cooperation
21170,10092,cooperation
23176,10092,cooperation
20080,10092,cooperation
23144,10092,cooperation
21573,10092,cooperation
22668,10092,cooperation
21501,10092,cooperation
21408,10092,cooperation
20544,10092,cooperation
21936,10092,cooperation
22002,10092,cooperation
20685,10092,cooperation
20156,10092,cooperation
23060,10031,cooperation
21185,10031,cooperation
21665,10031,cooperation
21376,10031,cooperation
20452,10031,cooperation
22730,10031,cooperation
22912,10031,cooperation
20898,10031,cooperation
20323,10031,cooperation
21548,10031,cooperation
22874,10031,cooperation
20337,10031,cooperation
20712,10031,cooperation
20129,10031,cooperation
20773,10031,cooperation
21446,10031,cooperation
20289,10031,cooperation
23101,10031,cooperation
21688,10031,cooperation
21942,10031,cooperation
22734,10031,cooperation
21746,10031,cooperation
22112,10031,cooperation
22915,10031,cooperation
20274,10031,cooperation
22826,10031,cooperation
23072,10031,cooperation
20979,10031,cooperation
21359,10031,cooperation
20931,10031,cooperation
20282,10031,cooperation
22701,10031,cooperation
22604,10106,cooperation
22886,10106,cooperation
20511,10106,cooperation
20326,10106,cooperation
22114,10106,cooperation
23178,10106,cooperation
20929,10106,cooperation
22152,10106,cooperation
23092,10106,cooperation
20487,10106,cooperation
20560,10106,cooperation
20994,10106,cooperation
22120,10106,cooperation
21058,10106,cooperation
23023,10106,cooperation
22102,10106,cooperation
22258,10106,cooperation
22063,10019,cooperation
20681,10019,cooperation
21732,10019,cooperation
22280,10019,cooperation
20714,10019,cooperation
20410,10019,cooperation
20270,10019,cooperation
21971,10019,cooperation
20098,10019,cooperation
20264,10019,cooperation
21609,10019,cooperation
21173,10019,cooperation
21480,10019,cooperation
21972,10019,cooperation
21635,10019,cooperation
20146,10019,cooperation
20582,10019,cooperation
22201,10019,cooperation
20345,10019,cooperation
20700,10019,cooperation
20637,10019,cooperation
20663,10019,cooperation
21745,10019,cooperation
20196,10019,cooperation
22789,10019,cooperation
22542,10019,cooperation
22466,10019,cooperation
20688,10019,cooperation
22326,10019,cooperation
22900,10019,cooperation
21935,10019,cooperation
22122,10019,cooperation
20621,10019,cooperation
21900,10019,cooperation
21593,10019,cooperation
21679,10019,cooperation
20855,10019,cooperation
22922,10019,cooperation
20235,10019,cooperation
20957,10019,cooperation
22471,10050,cooperation
20999,10050,cooperation
21355,10050,cooperation
22426,10050,cooperation
21334,10050,cooperation
23192,10050,cooperation
21559,10050,cooperation
21649,10050,cooperation
21002,10050,cooperation
20775,10050,cooperation
22283,10050,cooperation
22762,10050,cooperation
20597,10050,cooperation
20631,10050,cooperation
20047,10050,cooperation
21362,10050,cooperation
22478,10050,cooperation
20172,10050,cooperation
22847,10050,cooperation
20835,10050,cooperation
20199,10050,cooperation
22472,10050,cooperation
20456,10050,cooperation
22324,10050,cooperation
21719,10050,cooperation
22409,10050,cooperation
22525,10050,cooperation
21270,10050,cooperation
21860,10050,cooperation
21859,10050,cooperation
22989,10050,cooperation
20111,10050,cooperation
20333,10050,cooperation
22075,10050,cooperation
22606,10050,cooperation
21850,10050,cooperation
22329,10050,cooperation
21956,10050,cooperation
22685,10050,cooperation
21564,10050,cooperation
20293,10050,cooperation
20375,10050,cooperation
21837,10050,cooperation
20491,10050,cooperation
21834,10050,cooperation
20405,10050,cooperation
22164,10050,cooperation
20552,10050,cooperation
20276,10050,cooperation
22743,10050,cooperation
20330,10050,cooperation
20935,10050,cooperation
21870,10050,cooperation
21852,10050,cooperation
22566,10050,cooperation
21191,10050,cooperation
21569,10050,cooperation
22996,10050,cooperation
22301,10050,cooperation
20160,10050,cooperation
21508,10050,cooperation
23024,10050,cooperation
21066,10050,cooperation
20389,10050,cooperation
20608,10050,cooperation
20062,10050,cooperation
20868,10050,cooperation
22665,10050,cooperation
20507,10100,cooperation
21429,10100,cooperation
20043,10100,cooperation
23171,10100,cooperation
20380,10100,cooperation
20458,10100,cooperation
21777,10100,cooperation
20995,10100,cooperation
22251,10100,cooperation
20094,10100,cooperation
22486,10100,cooperation
22707,10100,cooperation
23132,10100,cooperation
20882,10100,cooperation
21783,10100,cooperation
21603,10100,cooperation
21309,10100,cooperation
23017,10100,cooperation
22785,10100,cooperation
21120,10100,cooperation
20500,10100,cooperation
22545,10100,cooperation
21095,10100,cooperation
20796,10100,cooperation
20404,10100,cooperation
21477,10100,cooperation
22533,10100,cooperation
21843,10100,cooperation
23042,10100,cooperation
22929,10100,cooperation
21854,10100,cooperation
22255,10100,cooperation
20770,10100,cooperation
20315,10100,cooperation
22161,10100,cooperation
23031,10100,cooperation
20695,10023,cooperation
20695,10045,cooperation
20695,10058,cooperation
22058,10023,cooperation
22058,10045,cooperation
22058,10058,cooperation
21460,10023,cooperation
21460,10045,cooperation
21460,10058,cooperation
